INDEX,codigo,recorte_id,posicion,frase
164,DISCURSO_001,DISCURSO_001_FR_165,165,"Habiendo saneado el fisco, habiendo saneado el Banco Central, habiendo levantado el cepo, claramente, habiendo recortado fuertemente el Estado, se vienen reformas, de segunda generación."
165,DISCURSO_001,DISCURSO_001_FR_166,166,"Y esas reformas, es muy importante que entiendan que tienen secuencialidad."
166,DISCURSO_001,DISCURSO_001_FR_167,167,"Entonces, el orden es: bajar impuestos; flexibilizar el mercado laboral y abrir la economía."
167,DISCURSO_001,DISCURSO_001_FR_168,168,"Eso genera un round de crecimiento, que vuelve a impulsar baja de impuestos, más flexibilización laboral y más apertura de la economía."
168,DISCURSO_001,DISCURSO_001_FR_169,169,"Esto es importante que quede claro, porque alterar la secuencia podría tener impactos negativos en el mercado laboral, ya sea en cantidad de empleos, y/o en salarios."
169,DISCURSO_001,DISCURSO_001_FR_170,170,"Es decir, pensá en el caso donde abren y no modifican los impuestos."
170,DISCURSO_001,DISCURSO_001_FR_171,171,Eso implicaría que tiene que caer el salario real.
171,DISCURSO_001,DISCURSO_001_FR_172,172,"Y eso, o genera desempleo, o caen los salarios, o pasa una combinación."
172,DISCURSO_001,DISCURSO_001_FR_173,173,"Por ende, es muy importante la secuencialización."
173,DISCURSO_001,DISCURSO_001_FR_174,174,Y lo que hay que entender es que es un loop permanente.
174,DISCURSO_001,DISCURSO_001_FR_175,175,"Porque en la medida que nosotros vayamos creciendo más —y ya lo hemos demostrado, ya no es una promesa, es un dato— de hecho, el propio equipo de “Toto” estimó que, si Argentina creciera en promedio al 7%..., es muy interesante."
175,DISCURSO_001,DISCURSO_001_FR_176,176,"Porque piensen que, si una economía crece al 7%, en 10 años duplica su PBI y, en 20 años, lo cuadruplica."
176,DISCURSO_001,DISCURSO_001_FR_177,177,"Es decir, que si nosotros seguimos abrazando estas reformas, vamos a hacer Argentina grande nuevamente."
177,DISCURSO_001,DISCURSO_001_FR_178,178,En serio.
178,DISCURSO_001,DISCURSO_001_FR_179,179,No es un chiste.
179,DISCURSO_001,DISCURSO_001_FR_180,180,"Y no sólo eso, sino que, además, ya hemos bajado impuestos y pensamos seguir haciéndolo."
180,DISCURSO_001,DISCURSO_001_FR_181,181,"Y, es más, la forma en la cual nosotros acomodamos las cuentas públicas genera un piso, de crecimiento del 4%."
181,DISCURSO_001,DISCURSO_001_FR_182,182,Es decir que vamos por el camino correcto.
182,DISCURSO_001,DISCURSO_001_FR_183,183,"Obvio que va a haber turbulencia, el statu quo también juega."
183,DISCURSO_001,DISCURSO_001_FR_184,184,Es lógico.
184,DISCURSO_001,DISCURSO_001_FR_185,185,"Y está bueno que pase así de manera tan brutal para que la sociedad no se deje engañar por los populistas y podamos ponerle un fin - de una vez por todas - a esta forma de hacer política, que lleva 100 años, y nos ha convertido en un país miserable."
185,DISCURSO_001,DISCURSO_001_FR_186,186,Porque están de salida y lo saben.
186,DISCURSO_001,DISCURSO_001_FR_187,187,"Por eso quieren desandar el camino, que con tanto sacrificio hemos trazado, porque su modelo de país funciona, si la población permanece esclava."
187,DISCURSO_001,DISCURSO_001_FR_188,188,"No les permita que pase con la gente y el país y le pone un freno político, a nuestro plan económico, con sus leyes de quiebra."
188,DISCURSO_001,DISCURSO_001_FR_189,189,"Saben que eso va a perjudicar más a la gente y devolvernos a una pobreza arriba del 50% y del 70% entre los más jóvenes, tal como ellos dejaron que, dicho sea de paso, y ayer, de manera brillante, volvió a explicarlo el mejor Jefe de Gabinete de la historia, el doctor Guillermo Francos."
189,DISCURSO_001,DISCURSO_001_FR_190,190,El Gobierno de los crueles liberales sacó a 12 millones de personas de la pobreza.
190,DISCURSO_001,DISCURSO_001_FR_191,191,Había 6 millones de argentinos que no comían y – hoy - comen porque salieron de la línea de indigencia y - como si esto fuera poco - hay 2 millones y medio de chicos que también dejaron la pobreza.
191,DISCURSO_001,DISCURSO_001_FR_192,192,"Muchas gracias también por esto, no sólo al equipo, sino en especial a Sandra Pettovello."
192,DISCURSO_001,DISCURSO_001_FR_193,193,"Pero ellos tienen como verdadera promesa electoral reforzar la inflación y el caos porque, como en la pandemia, ellos no sufren las consecuencias nefastas de sus políticas; ellos recibirán siempre - al comienzo de cada mes - su salario estatal ajustado por inflación depositado en su cuenta bancaria."
193,DISCURSO_001,DISCURSO_001_FR_194,194,Queda claro que cuando la gente pierde con la inflación los políticos ganan.
194,DISCURSO_001,DISCURSO_001_FR_195,195,"Por eso es necesario que – ahora - ellos pierdan, para que la gente pueda por fin ganar."
195,DISCURSO_001,DISCURSO_001_FR_196,196,"Ellos harán lo imposible para frenar el cambio profundo que los argentinos eligieron, en el 2023, repartiendo mentiras - a diestra y siniestra - con la chequera de los Estados provinciales y municipales."
196,DISCURSO_001,DISCURSO_001_FR_197,197,"Por lo tanto, si quieren liberar al Congreso de estos adictos al erario público, en octubre hay que elegir diputados y senadores, que estén dispuestos a dejarlo todo por defender las ideas de la libertad."
197,DISCURSO_001,DISCURSO_001_FR_198,198,"Era muy emocionante ayer, enfrentar toda la lluvia de piedras con el profe Espert y mi hermana y algunos de los candidatos de la tercera sección; era un espectáculo increíble."
198,DISCURSO_001,DISCURSO_001_FR_199,199,"Es decir, se veía la desesperación."
199,DISCURSO_001,DISCURSO_001_FR_200,200,Les voy a contar una anécdota personal.
200,DISCURSO_001,DISCURSO_001_FR_201,201,La verdad que - eso a mí - no me va a asustar.
201,DISCURSO_001,DISCURSO_001_FR_202,202,Yo soy...
202,DISCURSO_001,DISCURSO_001_FR_203,203,"y lo comenté, en nuestro chat en Gabinete."
203,DISCURSO_001,DISCURSO_001_FR_204,204,"A ver, yo cuando jugaba al fútbol, jugaba en Chacarita y seguí la campaña de Chacarita 84, 85, 86."
204,DISCURSO_001,DISCURSO_001_FR_205,205,"La cantidad de veces, que quedé en el medio de una lluvia de piedras, ustedes no se dan una idea."
205,DISCURSO_001,DISCURSO_001_FR_206,206,"Es más, en un momento a Chacarita le suspendieron la cancha y tenía que jugar de local en Campana, en la cancha de Villa Dálmine."
206,DISCURSO_001,DISCURSO_001_FR_207,207,Así que imagínense que estoy acostumbrado a las lluvias de piedras.
207,DISCURSO_001,DISCURSO_001_FR_208,208,"No sólo eso, es más, les cuento más: cuando fui a ver Boca - Palmeiras, cuando era de Boca - digo porque, se imaginarán que, yo creo que el Presidente actual de Boca lo eligió un hincha de River."
208,DISCURSO_001,DISCURSO_001_FR_209,209,"¿No habrás sido vos, no?"
209,DISCURSO_001,DISCURSO_001_FR_210,210,"¿Vos qué opinás, “Edu”?"
210,DISCURSO_001,DISCURSO_001_FR_211,211,"Fue un hincha de River, definitivamente."
211,DISCURSO_001,DISCURSO_001_FR_212,212,"¿Fue “Toto” o vos?— Fui a ver Boca – Palmeiras, en el Morumbí, y también los brasileros nos tiraron piedras cuando terminó el partido."
212,DISCURSO_001,DISCURSO_001_FR_213,213,Y le pegaron...
213,DISCURSO_001,DISCURSO_001_FR_214,214,"Bueno, mi papá mide más de 1 metro noventa, entonces le salía la cabeza por encima de la pared y lo engancharon."
214,DISCURSO_001,DISCURSO_001_FR_215,215,"Es más, en algún momento mi hermana también cuenta algo que pasó cuando jugaba al baby fútbol y yo jugaba en el Ideal, en la zona de Lugano, Mataderos, y nos tocó jugar el último partido contra un rival de la zona encima, y llevaron la hinchada de Chicago, y nos movían el arco y todas esas cosas."
215,DISCURSO_001,DISCURSO_001_FR_216,216,"La verdad que he tenido buenos partidos, pero como esos muy pocos."
216,DISCURSO_001,DISCURSO_001_FR_217,217,"Es decir, yo estoy acostumbrado a la adversidad, estoy acostumbrado a la presión."
217,DISCURSO_001,DISCURSO_001_FR_218,218,"Gracias, kuka."
218,DISCURSO_001,DISCURSO_001_FR_219,219,Lo voy a hacer mejor todavía.
219,DISCURSO_001,DISCURSO_001_FR_220,220,"En definitiva, lo que quiero decir es que elegir a los candidatos, de La Libertad Avanza, es elegir a los únicos que van a votar a favor de la libertad y en contra de la agenda destructiva del kirchnerismo y sus cómplices."
220,DISCURSO_001,DISCURSO_001_FR_221,221,"Los ven regularmente, he visto a algunos que se jactan de ser liberales, han predicado liberalismo tanto tiempo y ofrecen, como solución, subir impuestos."
221,DISCURSO_001,DISCURSO_001_FR_222,222,Son liberales raros.
222,DISCURSO_001,DISCURSO_001_FR_223,223,Son raros.
223,DISCURSO_001,DISCURSO_001_FR_224,224,"Aparte dicen lo que hay que hacer y cuando tuvieron la posibilidad tardaron… estuvieron quince días en el cargo, tardaron tres en anunciar el plan y a los 2 días volaron por los aires."
224,DISCURSO_001,DISCURSO_001_FR_225,225,"Miren: el Oráculo de Delfos daba consejos, pero no tomaba decisiones."
225,DISCURSO_001,DISCURSO_001_FR_226,226,"Acá, la característica esencial del equipo económico, en especial el señor dos tremendos corajes, que es Caputo, se dedica a tomar decisiones, y eso fue un elemento central al momento de decidir quién iba a ser el Ministro de Economía."
226,DISCURSO_001,DISCURSO_001_FR_227,227,"Entonces, recomendaciones dan todo, dan un montón recomendaciones."
227,DISCURSO_001,DISCURSO_001_FR_228,228,"Yo les hago una propuesta: primero trackeen, hagan el track récord que tienen."
228,DISCURSO_001,DISCURSO_001_FR_229,229,"¿Por qué tenemos que escuchar y darle lugar a tipos que le pifiaron siempre, que le están pifiando desde que arrancamos?"
229,DISCURSO_001,DISCURSO_001_FR_230,230,No pegaron una.
230,DISCURSO_001,DISCURSO_001_FR_231,231,"“No, porque tal dice…”."
231,DISCURSO_001,DISCURSO_001_FR_232,232,"Pero qué me importa, si pifió todo."
232,DISCURSO_001,DISCURSO_001_FR_233,233,"Digo, no sé, como concepto."
233,DISCURSO_001,DISCURSO_001_FR_234,234,"Es más, a algunos yo los escucharía sólo para hacer lo contrario."
234,DISCURSO_001,DISCURSO_001_FR_235,235,"Digo, porque tienen semejante track record en pifiar, que si uno hace lo contrario, seguro que le va bien."
235,DISCURSO_001,DISCURSO_001_FR_236,236,"Es decir, le crearía un ETF con signo contrario."
236,DISCURSO_001,DISCURSO_001_FR_237,237,Y nos llenamos.
237,DISCURSO_001,DISCURSO_001_FR_238,238,"Te gustó la idea, ¿eh?"
238,DISCURSO_001,DISCURSO_001_FR_239,239,"Ya sabía, no se te iba a escapar."
239,DISCURSO_001,DISCURSO_001_FR_240,240,"Entonces, lo que quiero que quede claro es que no hay terceras vías: la única forma de cambiar el país de forma definitiva es comprometiéndonos a ir a fondo con las reformas que faltan."
240,DISCURSO_001,DISCURSO_001_FR_241,241,"La tibieza y la timidez son contrarias al cambio, porque cuando aparecen las excusas y las excepciones, los cambios se estancan rápidamente."
241,DISCURSO_001,DISCURSO_001_FR_242,242,Ustedes saben cuál es el dicho acerca de...
242,DISCURSO_001,DISCURSO_001_FR_243,243,para hacer los huevos necesitan...
243,DISCURSO_001,DISCURSO_001_FR_244,244,o una tortilla necesitan...
244,DISCURSO_001,DISCURSO_001_FR_245,245,hay que romper los huevos.
245,DISCURSO_001,DISCURSO_001_FR_246,246,"O sea, digo -y tómenlo como lo estoy describiendo - no es ningún insulto ni viola la veda que tengo, en materia de insultos."
246,DISCURSO_001,DISCURSO_001_FR_247,247,"Digo, es un hecho fáctico."
247,DISCURSO_001,DISCURSO_001_FR_248,248,"Yo quiero hacer una tortilla, tengo que romper los huevos."
248,DISCURSO_001,DISCURSO_001_FR_249,249,"Si ustedes quieren cambiar el statu quo, “no el statu quo.."
249,DISCURSO_001,DISCURSO_001_FR_250,250,"ay qué lindo, estoy prohibiendo los privilegios”, ey, vamos."
250,DISCURSO_001,DISCURSO_001_FR_251,251,"Ya, es hacer reformas estructurales profundas."
251,DISCURSO_001,DISCURSO_001_FR_252,252,Nosotros hicimos 8.000.
252,DISCURSO_001,DISCURSO_001_FR_253,253,Implica que hay conflicto.
253,DISCURSO_001,DISCURSO_001_FR_254,254,"Es natural, es normal."
254,DISCURSO_001,DISCURSO_001_FR_255,255,"Entonces, en el fondo, ya aprendimos del pasado que, si no vamos a fondo con las reformas, el cambio no se termina de producir y concluye en el retorno de los que nos trajeron hasta acá."
255,DISCURSO_001,DISCURSO_001_FR_256,256,"No podemos quedarnos de nuevo a mitad de camino, porque no va a haber otra oportunidad."
256,DISCURSO_001,DISCURSO_001_FR_257,257,"Y es importante que entendamos esto: que si nosotros no avanzamos, retrocedemos."
257,DISCURSO_001,DISCURSO_001_FR_258,258,"Es decir, la estrategia conservadora de mantenerse en el lugar, con los orcos enfrente, va a implicar retroceder."
258,DISCURSO_001,DISCURSO_001_FR_259,259,Ustedes no pueden jugar a hacer tablas con los orcos.
259,DISCURSO_001,DISCURSO_001_FR_260,260,Hay que salir y ganar siempre.
260,DISCURSO_001,DISCURSO_001_FR_261,261,"O sea, hay que ganar de local y hay que ganar de visitante."
261,DISCURSO_001,DISCURSO_001_FR_262,262,No hay otra.
262,DISCURSO_001,DISCURSO_001_FR_263,263,Por todo esto voy a ratificar - una y otra vez - el sendero trazado.
263,DISCURSO_001,DISCURSO_001_FR_264,264,"Si ante cada embate de la casta o cada opinión errada de economistas hubiéramos cambiado el curso, hoy ya hubiéramos desbarrancado."
264,DISCURSO_001,DISCURSO_001_FR_265,265,"Si hubiéramos hecho caso a los economistas que nos decían: “no, no, flexibilicen desde el Banco Central para que la tasa baje”."
265,DISCURSO_001,DISCURSO_001_FR_266,266,"Si más bien hacíamos eso, abríamos la ventanilla de redescuento, íbamos a tener un montón de pesos en la calle."
266,DISCURSO_001,DISCURSO_001_FR_267,267,Quisiera saber dónde estaríamos.
267,DISCURSO_001,DISCURSO_001_FR_268,268,"O esos cracks que dicen: “no, que el desarmado de las lefi estuvo mal”."
268,DISCURSO_001,DISCURSO_001_FR_269,269,Yo quiero saber qué hubiera pasado si tendríamos - en este momento o en las últimas dos semanas - 16 billones de pesos en la calle.
269,DISCURSO_001,DISCURSO_001_FR_270,270,"Probablemente, hoy, estaría hablando otra persona acá."
270,DISCURSO_001,DISCURSO_001_FR_271,271,"No sé quién, pero no importa."
271,DISCURSO_001,DISCURSO_001_FR_272,272,"Bueno, dejémoslo ahí."
272,DISCURSO_001,DISCURSO_001_FR_273,273,"Lo que es importante es que si no hay una determinación clara y una voluntad de hierro para llevar adelante estas reformas, no habríamos llegado adonde estamos hoy."
273,DISCURSO_001,DISCURSO_001_FR_274,274,"Pensemos: hoy tenemos un tipo de cambio libre y flotante, cuyo valor se encuentra por debajo de los tipos de cambio financieros, de hace un año."
274,DISCURSO_001,DISCURSO_001_FR_275,275,"A nadie se le ocurrió comparar… o por ejemplo los tipos de cambios que teníamos, con Massa y demás."
