codigo,recorte_id,posicion,frase
DISCURSO_001,DISCURSO_001_FR_166,166,Por eso es tan popular el keynesianismo entre los políticos.
DISCURSO_001,DISCURSO_001_FR_167,167,"Ahora, nosotros hace muchísimo tiempo que hacemos que keynesianismo y por eso, de ser uno de los países más ricos del mundo, nosotros cuando llegamos estábamos al borde del colapso y combinábamos los desequilibrios de las tres peores crisis de la historia de la Argentina."
DISCURSO_001,DISCURSO_001_FR_168,168,"Porque combinábamos el desequilibrio monetario previo al Rodrigazo, un balance del Banco Central peor que el que tenía la hiper de Alfonsín en la previa y condiciones sociales que eran peores a la del 2001."
DISCURSO_001,DISCURSO_001_FR_169,169,"Es decir, que eran la suma de todos los males."
DISCURSO_001,DISCURSO_001_FR_170,170,O sea que a nosotros no nos fue bien con el keynesianismo.
DISCURSO_001,DISCURSO_001_FR_171,171,"La realidad es que a nadie le va bien: el keynesianismo solamente es útil para los políticos populistas, demagogos, gastadores maníacos y demás, pero no para la gente."
DISCURSO_001,DISCURSO_001_FR_172,172,Entonces la clave es volver al tema de qué es la tasa de interés.
DISCURSO_001,DISCURSO_001_FR_173,173,Y la tasa de interés es el precio relativo de los bienes presentes respecto a los bienes futuros.
DISCURSO_001,DISCURSO_001_FR_174,174,"O sea, a ustedes no les da lo mismo consumir hoy que consumir mañana."
DISCURSO_001,DISCURSO_001_FR_175,175,"Es decir, claramente el mañana es incierto, no saben lo que va a pasar, consecuentemente si les dan a elegir, ustedes van a preferir consumir hoy a consumir mañana."
DISCURSO_001,DISCURSO_001_FR_176,176,Y esa relación entre el precio presente y el precio futuro es la tasa de interés.
DISCURSO_001,DISCURSO_001_FR_177,177,"Entonces ustedes habrán visto que regularmente uno dice: cuando sube la tasa de interés, el ahorro aumenta."
DISCURSO_001,DISCURSO_001_FR_178,178,"Y eso tiene sentido, porque si ustedes tienen bienes presentes y bienes futuros, si el precio de los bienes presentes sube, es decir que la tasa de interés sube, ustedes sustituyen los bienes presentes por los bienes futuros."
DISCURSO_001,DISCURSO_001_FR_179,179,"Por lo tanto, a mayor tasa de interés, mayor consumo futuro, es decir, mayor ahorro."
DISCURSO_001,DISCURSO_001_FR_180,180,De ahí la relación funcional entre el ahorro y la tasa de interés.
DISCURSO_001,DISCURSO_001_FR_181,181,Ahora supongamos el caso de una empresa.
DISCURSO_001,DISCURSO_001_FR_182,182,Una empresa puede vender en el presente o puede vender en el futuro.
DISCURSO_001,DISCURSO_001_FR_183,183,"Si uno cree que los bienes futuros van a ser más caros, ¿qué es lo que hacen?"
DISCURSO_001,DISCURSO_001_FR_184,184,"Es decir, en una situación donde baja la tasa de interés, van a pasar la producción de hoy al futuro."
DISCURSO_001,DISCURSO_001_FR_185,185,"Es decir, conforme baje la tasa de interés, la inversión va a aumentar."
DISCURSO_001,DISCURSO_001_FR_186,186,Y esa interacción entre ahorro e inversión es lo que determina la tasa de interés.
DISCURSO_001,DISCURSO_001_FR_187,187,Y la tasa de interés no es ni más ni menos que los precios presentes respecto a los bienes futuros.
DISCURSO_001,DISCURSO_001_FR_188,188,"Entonces, ¿por qué cuento todo esto?"
DISCURSO_001,DISCURSO_001_FR_189,189,Hoy me agarró el ataque de dar clase de economía wickselliana.
DISCURSO_001,DISCURSO_001_FR_190,190,No.
DISCURSO_001,DISCURSO_001_FR_191,191,"Esto es muy importante, lo voy a poner así para que sea más fácil."
DISCURSO_001,DISCURSO_001_FR_192,192,Y lo vamos a hacer interactivo.
DISCURSO_001,DISCURSO_001_FR_193,193,Supongan que yo tengo una economía de dos períodos y tengo el precio de hoy y el precio de mañana.
DISCURSO_001,DISCURSO_001_FR_194,194,"Les hago una pregunta: si mañana nos encontráramos frente al fin del mundo, nos encontramos en una situación del fin del mundo, o sea mañana desaparece el mundo, ¿ustedes mandarían consumo del presente al futuro?"
DISCURSO_001,DISCURSO_001_FR_195,195,¿No están convencidos?
DISCURSO_001,DISCURSO_001_FR_196,196,Quiero escucharlos convencidos.
DISCURSO_001,DISCURSO_001_FR_197,197,Nadie pasaría consumo al futuro si va a desaparecer el mundo.
DISCURSO_001,DISCURSO_001_FR_198,198,"Por lo tanto, en el escenario del fin del mundo mañana, los precios futuros ¿cuánto son?"
DISCURSO_001,DISCURSO_001_FR_199,199,Cero.
DISCURSO_001,DISCURSO_001_FR_200,200,"Consecuentemente, la tasa de interés ¿cuánto es?"
DISCURSO_001,DISCURSO_001_FR_201,201,Infinito.
DISCURSO_001,DISCURSO_001_FR_202,202,Este vuela y este tiende a cero.
DISCURSO_001,DISCURSO_001_FR_203,203,"Okay, por lo tanto, la tasa de interés tiende a infinito."
DISCURSO_001,DISCURSO_001_FR_204,204,"Bueno, ahora les voy a contar el caso de un país de América del Sur, bien al sur, se llama Argentina, y que tiene dos tipos de políticos: tienen los que abrazan las ideas de la libertad y gente razonable, y del otro lado tiene a los orcos, o sea los kuka."
DISCURSO_001,DISCURSO_001_FR_205,205,"Es decir, donde por ejemplo explícitamente un diputado kirchnerista dice: “¿Cuál es mi programa de gobierno?"
DISCURSO_001,DISCURSO_001_FR_206,206,Mi programa de gobierno es romper todo lo que hizo este gobierno”.
DISCURSO_001,DISCURSO_001_FR_207,207,"O tienen un candidato en la provincia de Buenos Aires que dice: “De a cada quien según su necesidad y de cada quien según su posibilidad”, es decir está recitando a Marx."
DISCURSO_001,DISCURSO_001_FR_208,208,"No sé si se dan cuenta, y la verdad que el socialismo en su versión pura fue siempre un fracaso en lo económico, lo social, en lo cultural, y además asesinó a 150 millones de seres humanos."
DISCURSO_001,DISCURSO_001_FR_209,209,"Con lo cual ese modelo, al menos a mí no me gusta."
DISCURSO_001,DISCURSO_001_FR_210,210,"Por lo tanto, si ustedes se encuentran que enfrente están los sodomitas del capital, los que abiertamente vienen a decir que van a romper los derechos de propiedad y, por ende, van a destruir el capital, ¿cuánto creen que vale la tasa de interés ahí?"
DISCURSO_001,DISCURSO_001_FR_211,211,"Es decir, obviamente es como el escenario del fin del mundo."
DISCURSO_001,DISCURSO_001_FR_212,212,"La consecuencia natural, cuando ustedes se encuentran frente a un escenario electoral como el que viene en octubre y también, le diría, en lo que es el 7 de septiembre, está claro que la tasa de interés se le tiene que ir a las nubes ¿por qué?"
DISCURSO_001,DISCURSO_001_FR_213,213,"porque están del otro lado los sodomitas del capital, están los orcos, están los kukas y esa es la realidad y por eso sube la tasa de interés."
DISCURSO_001,DISCURSO_001_FR_214,214,"Es decir, como muy bien le puso el doctor Sturzenegger, el riesgo kuka, sí, es el riesgo kuka."
DISCURSO_001,DISCURSO_001_FR_215,215,"Entonces, en ese sentido, tenemos que comprender que tenemos de cara al futuro a la luz del año electoral y esto es interesante, porque los kuka, en la elección que van a hacer el 7 de septiembre, va a representar el techo electoral ¿por qué?"
DISCURSO_001,DISCURSO_001_FR_216,216,"primero porque votan con una boleta distinta, porque además tiran todo el aparato para hacer fraude, ya sea voto cadena, urna embarazada o directamente pagar punteros para que se compren colegios y quedarse con todos los votos."
DISCURSO_001,DISCURSO_001_FR_217,217,"Además, el fraude moral que implica poner candidatos testimoniales, que además tienen la caradurez de admitir que van a ser testimoniales y, además, es una elección de distrito."
DISCURSO_001,DISCURSO_001_FR_218,218,"Consecuentemente, donde los intendentes van a estar defendiendo su negocio."
DISCURSO_001,DISCURSO_001_FR_219,219,"Si ustedes lo llevan a octubre no van a estar los intendentes defendiendo su negocio, va a haber un sistema de votación distinta y se valida, además, la gestión nacional."
DISCURSO_001,DISCURSO_001_FR_220,220,"En definitiva, es un techo para el kirchnerismo."
DISCURSO_001,DISCURSO_001_FR_221,221,"Eso sí, para nosotros La Libertad Avanza es un piso y si se llegara a dar la situación que el 7 de septiembre hacemos una elección pareja o le ganamos por un voto, va a implicar ponerle el último clavo al cajón del kirchnerismo."
DISCURSO_001,DISCURSO_001_FR_222,222,"Dicho esto, solo resta ahora ver un esquema teórico para entender qué es lo que ha estado pasando en el mercado monetario en el último tiempo."
DISCURSO_001,DISCURSO_001_FR_223,223,Lo primero que quiero hacer es una pequeña digresión sobre el tipo de cambio para que el gráfico que voy a hacer se entienda mejor.
DISCURSO_001,DISCURSO_001_FR_224,224,"Básicamente, nosotros, si pensáramos en términos de teoría cuantitativa, tendríamos esta situación: la demanda de dinero es una fracción del PBI, y eso implicaría que el nivel de precios es la cantidad de dinero dividido la demanda de dinero, y esto también podría ser válido en el mundo."
DISCURSO_001,DISCURSO_001_FR_225,225,"Okay, dicho esto, el tipo de cambio va a venir de la relación entre los precios, o sea, donde los precios locales son el tipo de cambio por el precio internacional o, dicho de otra manera, el tipo de cambio es el nivel de precio local sobre precio internacional."
DISCURSO_001,DISCURSO_001_FR_226,226,Y yo con esto ahora lo que puedo hacer es reemplazar.
DISCURSO_001,DISCURSO_001_FR_227,227,Entonces esto va a quedar determinado por lo que se llaman las condiciones monetarias relativas.
DISCURSO_001,DISCURSO_001_FR_228,228,"Ahora si yo asumo que el precio internacional es uno, lo que voy a tener es que el tipo de cambio entonces va a ser igual al precio local y va a venir determinado de esta manera: la oferta de dinero respecto de la demanda de dinero, que es parecido a lo que vimos al inicio, y es fundamental ahora para entender cómo nosotros pensamos la política monetaria."
DISCURSO_001,DISCURSO_001_FR_229,229,"Probablemente, en algún momento, habrán visto esta relación entre lo que es el tipo de cambio y la tasa de interés nominal."
DISCURSO_001,DISCURSO_001_FR_230,230,"Esto es interesante porque, de esta manera, en la medida que la tasa de interés baja, ustedes se van a encontrar con que el tipo de cambio sube."
DISCURSO_001,DISCURSO_001_FR_231,231,"Es decir, es casi, les diría, un movimiento natural que, a mayor tasa de interés, el tipo de cambio caiga, o que a tasa de interés más baja, el tipo de cambio suba."
DISCURSO_001,DISCURSO_001_FR_232,232,"O sea, es un resultado natural."
DISCURSO_001,DISCURSO_001_FR_233,233,"Esta línea MM representa las combinaciones de tipo de cambio y tasa de interés que dejan en equilibrio el mercado monetario o, dicho de otra manera, porque lo vimos recién: la cantidad ofrecida de dinero sobre la demanda de dinero."
DISCURSO_001,DISCURSO_001_FR_234,234,"Esto es lo que pasa ¿los problemas, cuando afloran?"
DISCURSO_001,DISCURSO_001_FR_235,235,Afloran básicamente cuando ustedes se encuentran con situaciones en las cuales sube la tasa de interés y además sube el tipo de cambio.
DISCURSO_001,DISCURSO_001_FR_236,236,Cuando pasa eso es porque ustedes tienen un exceso de oferta de dinero.
DISCURSO_001,DISCURSO_001_FR_237,237,Ese exceso de oferta de dinero puede ocurrir ya sea o porque cayó la demanda o porque cayó la oferta.
DISCURSO_001,DISCURSO_001_FR_238,238,"Y eso es lo que estuvimos viviendo en este momento, o sea, básicamente frente a la presencia de los kukas, y en un año electoral, los inversores se asustan."
DISCURSO_001,DISCURSO_001_FR_239,239,"Y al asustarse, ¿qué hacen?"
DISCURSO_001,DISCURSO_001_FR_240,240,No renovaban plenamente las LECAPS.
DISCURSO_001,DISCURSO_001_FR_241,241,"Nosotros, como Banco Central, honrábamos la deuda y pagábamos."
DISCURSO_001,DISCURSO_001_FR_242,242,¿Cuál era la consecuencia?
DISCURSO_001,DISCURSO_001_FR_243,243,"Generaba una expansión de la cantidad de dinero, y si no se movía la tasa de interés, todo se iba al tipo de cambio, porque había convalidación monetaria."
DISCURSO_001,DISCURSO_001_FR_244,244,"Sin embargo, nosotros, ¿qué es lo que decidimos hacer?"
DISCURSO_001,DISCURSO_001_FR_245,245,"Mantener el equilibrio del mercado monetario, es decir, que vuelva a la situación original."
DISCURSO_001,DISCURSO_001_FR_246,246,"Y para eso, ¿qué es lo que hicimos?"
DISCURSO_001,DISCURSO_001_FR_247,247,"Así como tuvimos que expandir la cantidad de dinero para honrar la deuda, subimos los encajes, es decir, hicimos aumentar la demanda de dinero, o en rigor, la demanda de base monetaria."
DISCURSO_001,DISCURSO_001_FR_248,248,"Al dejar constante la cantidad de dinero, se van a encontrar con esto: entonces queda fijo el equilibrio en el mercado monetario, la estrategia de desinflación permanece, y la consecuencia de esto es que suba la tasa de interés, pero lo que ustedes están viendo en materia de suba de tasa de interés tiene que ver con un riesgo electoral porque del otro lado están los kukas."
DISCURSO_001,DISCURSO_001_FR_249,249,"Entonces, si previo a un escenario tipo “fin del mundo”, que es lo que propone el kirchnerismo, donde por ejemplo en una sesión nos votaron 12 proyectos en contra, ¿que pretendían de la tasa de interés?"
DISCURSO_001,DISCURSO_001_FR_250,250,"Menos mal que limpiamos las LEFI, porque ustedes se imaginan lo que hubiera sido 16 billones de pesos en la calle sin contrapartida."
DISCURSO_001,DISCURSO_001_FR_251,251,"Es decir, hubieran empezado de vuelta con los pochoclos."
DISCURSO_001,DISCURSO_001_FR_252,252,"Bueno, nosotros lo que hicimos es ajustar las condiciones del mercado monetario a un año electoral, donde la oposición propone el fin del mundo."
DISCURSO_001,DISCURSO_001_FR_253,253,"Frente a esa situación, si no nos rollean deuda, ¿qué es lo que hacemos?"
